seed,replicate,n_episodes,ar_coef,total_features,model_name,model_label,grouped_auc,grouped_brier,random_auc,random_brier,delta_cv,event_rate,n_obs,n_eff,rho_hat,avg_episode_size
3004,4,20,0.0,20,logistic,Logistic Regression,0.4614479490112763,0.2802917499223427,0.5414283379637196,0.2605926186659822,0.0799803889524433,0.40730337078651685,356,35.61921489551177,0.5353931826849748,17.8
3005,5,20,0.0,20,logistic,Logistic Regression,0.6516278752303597,0.23744323750170218,0.656798170773326,0.22861514642111244,0.00517029554296633,0.39595959595959596,495,49.289390113817305,0.3807464948985561,24.75
3006,6,20,0.0,20,logistic,Logistic Regression,0.45189624556062913,0.2783079486484274,0.441812531709792,0.2888912993494483,-0.010083713850837117,0.5966850828729282,362,78.69460309435438,0.21052990191260224,18.1
3007,7,20,0.0,20,logistic,Logistic Regression,0.5997286821705426,0.2558738820752703,0.681220930232558,0.2209841873030745,0.08149224806201538,0.4366812227074236,458,36.46887053669027,0.5277925116924506,22.9
3008,8,20,0.0,20,logistic,Logistic Regression,0.6753036833855799,0.225351810113707,0.677458855799373,0.2208111890223421,0.0021551724137931494,0.43137254901960786,408,55.47470795110676,0.32756200938740504,20.4
3009,9,20,0.0,20,logistic,Logistic Regression,0.4097655822105378,0.3073875548361854,0.5299594698214481,0.26058098534689134,0.12019388761091032,0.5326370757180157,383,47.38739396380191,0.3902103730012155,19.15
4000,0,20,0.0,20,random_forest,Random Forest,0.628677941443899,0.23743190244065757,0.6979632660483724,0.21369513710995378,0.06928532460447345,0.5803571428571429,336,44.5527312215936,0.4140269106684768,16.8
4001,1,20,0.0,20,random_forest,Random Forest,0.5549708147044212,0.261647047291178,0.6338953055141578,0.23687911395934047,0.07892449080973662,0.49025069637883006,359,47.86443429467868,0.38350146289363046,17.95
4002,2,20,0.0,20,random_forest,Random Forest,0.4935257278266757,0.2866998106312679,0.7307323403294967,0.19183353555947696,0.23720661250282105,0.44327176781002636,379,29.087150271994798,0.670184321657396,18.95
4003,3,20,0.0,20,random_forest,Random Forest,0.39567322876092226,0.30677361507695405,0.5824472751517704,0.2465994557243447,0.18677404639084816,0.5236686390532544,338,49.022248040480235,0.3707439398963114,16.9
4004,4,20,0.0,20,random_forest,Random Forest,0.5162523020257828,0.25590993095079834,0.6140538674033149,0.23214254244552665,0.09780156537753215,0.42992874109263657,421,41.43707229540233,0.4568570675536877,21.05
4005,5,20,0.0,20,random_forest,Random Forest,0.5737815684536997,0.2585299170687209,0.6838059370846257,0.21329772655442916,0.11002436863092602,0.43123543123543123,429,49.75227059342902,0.37274924382696295,21.45
4006,6,20,0.0,20,random_forest,Random Forest,0.439718482252142,0.2914152954214657,0.5950530395756833,0.2386592532085472,0.15533455732354134,0.42410714285714285,448,71.52238628805333,0.24597070607859425,22.4
4007,7,20,0.0,20,random_forest,Random Forest,0.43387768447136565,0.27568281602379135,0.5375223705947136,0.2503552099413245,0.10364468612334798,0.4699792960662526,483,60.65703810252514,0.3007689960498608,24.15
4008,8,20,0.0,20,random_forest,Random Forest,0.586550089883968,0.27687441295717724,0.8618401699624122,0.14948747746695953,0.27529008007844424,0.40730337078651685,356,26.359321613066502,0.744384443561578,17.8
4009,9,20,0.0,20,random_forest,Random Forest,0.5829967376106883,0.2495250634852324,0.7013554450831132,0.22081950646960494,0.11835870747242494,0.5109034267912772,321,41.67022861991319,0.44540474853080386,16.05
5000,0,20,0.0,20,boosted_trees,Boosted Trees,0.7249194068343003,0.2656713649097617,0.877304964539007,0.1501053650971075,0.15238555770470663,0.46742209631728043,353,32.10631978408024,0.6002834904864498,17.65
5001,1,20,0.0,20,boosted_trees,Boosted Trees,0.48541378780899747,0.3453980854182733,0.5991862428988177,0.27915655862730254,0.11377245508982026,0.48297213622291024,323,44.04433808956622,0.41805407405925515,16.15
5002,2,20,0.0,20,boosted_trees,Boosted Trees,0.46782572266443234,0.3138552627831103,0.6067588325652842,0.25614809062329735,0.13893310990085184,0.396709323583181,547,79.06387844056998,0.22460935305677138,27.35
5003,3,20,0.0,20,boosted_trees,Boosted Trees,0.5598342226249202,0.292036290116208,0.7152589013054128,0.21511868353672847,0.1554246786804926,0.3967935871743487,499,59.34289125932355,0.30934270581166606,24.95
5004,4,20,0.0,20,boosted_trees,Boosted Trees,0.6312944162436549,0.30008562628785906,0.7781472081218274,0.1991884318680194,0.14685279187817246,0.5037783375314862,397,44.17766536602489,0.423683892697651,19.85
5005,5,20,0.0,20,boosted_trees,Boosted Trees,0.5427937915742793,0.3286372928638662,0.6690395612090093,0.24301829146053233,0.12624576963473,0.5048309178743962,414,67.4451137141714,0.26082865940061367,20.7
5006,6,20,0.0,20,boosted_trees,Boosted Trees,0.5189869385154509,0.30893643067545834,0.5194966549856642,0.3029639167547732,0.0005097164702133616,0.5955678670360111,361,85.16408771818627,0.18996339660094366,18.05
5007,7,20,0.0,20,boosted_trees,Boosted Trees,0.6219960219960221,0.28045211312198254,0.8402948402948403,0.15439677463264206,0.21829881829881814,0.3891509433962264,424,34.21771184693393,0.563922946256083,21.2
5008,8,20,0.0,20,boosted_trees,Boosted Trees,0.5875481386392811,0.32617761675400925,0.7158151476251605,0.23043576578074254,0.1282670089858794,0.4810126582278481,395,49.73546153423869,0.37024103426681526,19.75
5009,9,20,0.0,20,boosted_trees,Boosted Trees,0.44337343746335517,0.36705781936745996,0.5822603719599428,0.277778629270245,0.13888693449658768,0.43990384615384615,416,54.472105323836274,0.3351988044349433,20.8
6000,0,20,0.0,100,logistic,Logistic Regression,0.47386091127098323,0.3540242950225362,0.4900137033230558,0.34159820214523273,0.016152792052072595,0.430327868852459,488,70.3463986802879,0.25372222083408225,24.4
6001,1,20,0.0,100,logistic,Logistic Regression,0.5651506428708502,0.34487742832988505,0.5647028721294697,0.3364884467544516,-0.000447770741380471,0.4426605504587156,436,41.64451104706262,0.45526764585917867,21.8
6002,2,20,0.0,100,logistic,Logistic Regression,0.5845845845845846,0.2974456177992192,0.6130247894953778,0.29521471062984195,0.028440204910793132,0.37988826815642457,537,60.08589668412072,0.30704856459785695,26.85
6003,3,20,0.0,100,logistic,Logistic Regression,0.5209264911160006,0.3700673941684973,0.5633709513331914,0.33125430614267504,0.04244446021719073,0.5315533980582524,412,45.00808635249446,0.4160158483582321,20.6
6004,4,20,0.0,100,logistic,Logistic Regression,0.4014316924650212,0.4344214407236339,0.5137126388695207,0.36156115576558784,0.11228094640449948,0.4867469879518072,415,49.207088195130275,0.37639211688243596,20.75
6005,5,20,0.0,100,logistic,Logistic Regression,0.5380411937788987,0.3967230911102395,0.5706704497688104,0.36767519467194937,0.03262925598991173,0.5611510791366906,278,25.853381636533065,0.7560422756425617,13.9
6006,6,20,0.0,100,logistic,Logistic Regression,0.540426716786746,0.38745667994615607,0.5783300268003202,0.34228869407397833,0.037903310013574165,0.538235294117647,340,46.06958187391346,0.39875879887858606,17.0
6007,7,20,0.0,100,logistic,Logistic Regression,0.6609743411927878,0.28700316602457987,0.6653736130374479,0.27912125957478917,0.0043992718446601575,0.4790697674418605,430,45.89548858964497,0.4082493946666231,21.5
6008,8,20,0.0,100,logistic,Logistic Regression,0.5666001968851756,0.3396812059663081,0.5513289749350027,0.3373982271424676,-0.015271221950172942,0.5696517412935324,402,50.00159911596211,0.36857292515062273,20.1
6009,9,20,0.0,100,logistic,Logistic Regression,0.5250791248107884,0.37105372086634575,0.4921219210127975,0.3907487483786116,-0.03295720379799094,0.5043988269794721,341,52.97138007706669,0.33878121318161886,17.05
7000,0,20,0.0,100,random_forest,Random Forest,0.5495134965473949,0.2492773327488285,0.6128531073446327,0.235483275150428,0.06333961079723782,0.4227005870841487,511,51.537060772686885,0.36314439342510807,25.55
7001,1,20,0.0,100,random_forest,Random Forest,0.46638655462184875,0.2605440354393143,0.5844192749563593,0.24467670657508106,0.11803272033451051,0.5127388535031847,314,45.82047522595897,0.39815180869913475,15.7
7002,2,20,0.0,100,random_forest,Random Forest,0.4966009953311785,0.2541169746984542,0.5512544251192858,0.24524754877945962,0.05465342978810728,0.44836272040302266,397,67.19243136731599,0.2603927612544336,19.85
7003,3,20,0.0,100,random_forest,Random Forest,0.503577567683713,0.2501588533171247,0.6410936828534595,0.22958023757442897,0.1375161151697465,0.40774487471526194,439,50.5203512079778,0.36704379291132033,21.95
7004,4,20,0.0,100,random_forest,Random Forest,0.46266801336337504,0.24092845531296367,0.5374485276979256,0.23213450734504817,0.07478051433455057,0.6336336336336337,333,59.76870115286548,0.29210721663945866,16.65
7005,5,20,0.0,100,random_forest,Random Forest,0.5385908209437621,0.2252391733763988,0.6857466063348417,0.209410919186917,0.14715578539107965,0.6513409961685823,261,56.57264252804243,0.29987861929683524,13.05
7006,6,20,0.0,100,random_forest,Random Forest,0.5121985755348825,0.21712288098478402,0.5325248148620139,0.21331535339666102,0.0203262393271314,0.3072916666666667,576,54.6806165066798,0.3429459469759531,28.8
7007,7,20,0.0,100,random_forest,Random Forest,0.5272392290249432,0.217978941643839,0.5100907029478458,0.21866648278892625,-0.017148526077097492,0.6853146853146853,286,72.46891944336966,0.22154281568183973,14.3
7008,8,20,0.0,100,random_forest,Random Forest,0.18498727735368958,0.31417818082787213,0.7452290076335877,0.1912102810385898,0.5602417302798981,0.6858638743455497,191,25.21808274862968,0.7688807320291028,9.55
7009,9,20,0.0,100,random_forest,Random Forest,0.5141811846689897,0.23266408096214383,0.6469773519163763,0.20610806691353048,0.13279616724738663,0.34791252485089463,503,37.933902182073815,0.507656588092324,25.15
8000,0,20,0.0,100,boosted_trees,Boosted Trees,0.39554256485202777,0.44442509327539687,0.650420168067227,0.26070553000961,0.25487760321519926,0.486404833836858,331,49.68007343332621,0.3641563378494913,16.55
8001,1,20,0.0,100,boosted_trees,Boosted Trees,0.5063369903389553,0.3434971322914787,0.620435565744228,0.2711237560334601,0.11409857540527268,0.5596590909090909,352,58.5814778919316,0.3017304312026904,17.6
8002,2,20,0.0,100,boosted_trees,Boosted Trees,0.561297511452272,0.3165644769933854,0.6477652593784821,0.25523759006731916,0.08646774792621004,0.4900497512437811,402,48.47674990230035,0.3818133584253579,20.1
8003,3,20,0.0,100,boosted_trees,Boosted Trees,0.554752688172043,0.2938563729465426,0.602236559139785,0.2719829310008949,0.04748387096774198,0.5980707395498392,311,84.88198336738425,0.1830866403017194,15.55
8004,4,20,0.0,100,boosted_trees,Boosted Trees,0.5461637931034482,0.3290678311770234,0.575926724137931,0.29245146723669213,0.029762931034482798,0.46296296296296297,432,49.55749888288704,0.3746187837488353,21.6
8005,5,20,0.0,100,boosted_trees,Boosted Trees,0.5329452293738008,0.2918041298776037,0.6739490668062097,0.23071281757197742,0.14100383743240885,0.3466666666666667,450,53.46577435199293,0.34495810785977665,22.5
8006,6,20,0.0,100,boosted_trees,Boosted Trees,0.5646036916395223,0.30830321311823905,0.7518001028630207,0.19949730096063736,0.1871964112234984,0.4261682242990654,535,42.68516542673948,0.4479078975267921,26.75
8007,7,20,0.0,100,boosted_trees,Boosted Trees,0.5906382978723403,0.29139316845229213,0.6811063829787234,0.24892449216748366,0.09046808510638304,0.6006389776357828,313,69.47313350716648,0.23927226915908978,15.65
8008,8,20,0.0,100,boosted_trees,Boosted Trees,0.5125423728813558,0.38492871989860555,0.8103201506591337,0.19179380282803188,0.2977777777777778,0.45871559633027525,327,31.00449519903615,0.6219451292955271,16.35
8009,9,20,0.0,100,boosted_trees,Boosted Trees,0.5621890547263682,0.3417856349134739,0.7351175158689311,0.21905773811446685,0.172928461142563,0.464,375,44.12570739156529,0.4224477366891987,18.75
9000,0,20,0.6,5,logistic,Logistic Regression,0.7677306149732621,0.17698113396422466,0.7895220588235294,0.16959140545999243,0.021791443850267322,0.368836291913215,507,38.052848799954944,0.5061016589530296,25.35
9001,1,20,0.6,5,logistic,Logistic Regression,0.3332807985290254,0.3325289214757473,0.34247438928289997,0.2805848422930527,0.009193590753874548,0.5108695652173914,276,46.76374970810943,0.38296933342255673,13.8
9002,2,20,0.6,5,logistic,Logistic Regression,0.6755574457743483,0.23506416394734522,0.6984628470745488,0.21897566807972102,0.022905401300200467,0.5907859078590786,369,64.96971378658984,0.2681701676453126,18.45
9003,3,20,0.6,5,logistic,Logistic Regression,0.5820017984367434,0.2650252340856829,0.657051947153628,0.22901518666837517,0.07505014871688465,0.5366568914956011,341,48.78090474095588,0.3732361527340694,17.05
9004,4,20,0.6,5,logistic,Logistic Regression,0.6438985850750557,0.2375805699783567,0.7002442002442002,0.21636016453058413,0.05634561516914449,0.5432835820895522,335,55.73922251318935,0.31810352235968165,16.75
9005,5,20,0.6,5,logistic,Logistic Regression,0.6665488897980436,0.2156392992258845,0.7146390448915835,0.19748873366088174,0.048090155093539866,0.34151329243353784,489,40.238757365890756,0.4755847654634291,24.45
9006,6,20,0.6,5,logistic,Logistic Regression,0.6789266654974571,0.2272148073154455,0.7235737729561798,0.20590893176888617,0.04464710745872269,0.41133004926108374,406,36.91818150854376,0.5179943730464024,20.3
9007,7,20,0.6,5,logistic,Logistic Regression,0.5084833333333333,0.2539909520638831,0.5932666666666666,0.23440542089481264,0.08478333333333332,0.4,500,65.90103025320782,0.27446395000634416,25.0
9008,8,20,0.6,5,logistic,Logistic Regression,0.5746999974413428,0.2509113093435122,0.5866745132154645,0.24585536214132706,0.011974515774121675,0.4722222222222222,396,44.33272465381917,0.4219390141594577,19.8
9009,9,20,0.6,5,logistic,Logistic Regression,0.6311603650586701,0.2446732888227229,0.7268144285093439,0.18822707247989115,0.09565406345067373,0.6230031948881789,313,35.278527090948536,0.5373551191076105,15.65
10000,0,20,0.6,5,random_forest,Random Forest,0.4903531124863487,0.29083139813001324,0.7061556329849012,0.21117059118998477,0.21580252049855253,0.41188524590163933,488,58.71207132692179,0.3124679058813887,24.4
10001,1,20,0.6,5,random_forest,Random Forest,0.25368605860193977,0.44594986175250695,0.7477287060868973,0.201362744865977,0.4940426474849576,0.41260162601626016,492,45.63405876153484,0.4144669920390476,24.6
10002,2,20,0.6,5,random_forest,Random Forest,0.5819713993871297,0.2593746593682803,0.7292872545681535,0.20941729328637115,0.14731585518102375,0.526595744680851,376,72.67159970625966,0.2344921734721223,18.8
10003,3,20,0.6,5,random_forest,Random Forest,0.5804941304941305,0.28395544482703994,0.8028119028119028,0.1820577367038967,0.2223177723177724,0.4830287206266319,383,46.08415842043835,0.4028034127480705,19.15
10004,4,20,0.6,5,random_forest,Random Forest,0.6702031063321385,0.24668423080031668,0.8428195937873358,0.16170309633652788,0.1726164874551973,0.45255474452554745,411,47.99641170015406,0.3868613886556634,20.55
10005,5,20,0.6,5,random_forest,Random Forest,0.5751587301587302,0.26382619872125745,0.761931216931217,0.1913104464785199,0.1867724867724868,0.631578947368421,285,61.42517612153221,0.2747012329290553,14.25
10006,6,20,0.6,5,random_forest,Random Forest,0.4424007220216606,0.30891228699268175,0.6839169675090253,0.2191361471355508,0.24151624548736472,0.4192872117400419,477,70.74561018299966,0.2513115019290697,23.85
10007,7,20,0.6,5,random_forest,Random Forest,0.6557428214731585,0.25684227350898853,0.8330524344569289,0.16551679808598307,0.17730961298377035,0.5027932960893855,358,37.60837120972812,0.5040921458172377,17.9
10008,8,20,0.6,5,random_forest,Random Forest,0.5324087771203155,0.3122864973745026,0.8819526627218933,0.14545048142619357,0.3495438856015778,0.4132029339853301,409,33.797965587164846,0.5707619584139514,20.45
10009,9,20,0.6,5,random_forest,Random Forest,0.5985178177231157,0.24807574312014677,0.7141595711132135,0.21103734951038158,0.11564175339009775,0.5817174515235457,361,72.00844729647977,0.23538420589976816,18.05
11000,0,20,0.6,5,boosted_trees,Boosted Trees,0.5575246512746513,0.35316173266306655,0.7478956228956228,0.20703128721878522,0.1903709716209715,0.4821917808219178,365,45.318738760061436,0.40893121775785957,18.25
11001,1,20,0.6,5,boosted_trees,Boosted Trees,0.45893070489844684,0.3581278162237613,0.8287335722819593,0.16127394763409245,0.3698028673835125,0.6739130434782609,276,44.67732589449195,0.404502363395049,13.8
11002,2,20,0.6,5,boosted_trees,Boosted Trees,0.6407278156848446,0.3018127284468597,0.8209802593885097,0.17674867869570385,0.1802524437036651,0.45435684647302904,482,52.26472856551196,0.3559428894830856,24.1
11003,3,20,0.6,5,boosted_trees,Boosted Trees,0.6276048152760482,0.3133481387922805,0.8641137401411374,0.1420571817348791,0.23650892486508923,0.3610503282275711,457,38.349416233267135,0.4996219412266701,22.85
11004,4,20,0.6,5,boosted_trees,Boosted Trees,0.46773613291470434,0.3637012398130285,0.6906397174254317,0.23618012454950765,0.2229035845107274,0.5568181818181818,352,74.67412845256541,0.22372377355129852,17.6
11005,5,20,0.6,5,boosted_trees,Boosted Trees,0.6234354942233633,0.2710635331244585,0.8393372913992297,0.15979509891496405,0.21590179717586644,0.3504273504273504,468,39.10128414059694,0.48968376670234587,23.4
11006,6,20,0.6,5,boosted_trees,Boosted Trees,0.48671442526864217,0.37218710073290406,0.7560403777271247,0.21336657864610917,0.26932595245848256,0.5270655270655271,351,41.016740081289825,0.45664541605155545,17.55
11007,7,20,0.6,5,boosted_trees,Boosted Trees,0.49073345259391765,0.36758557555994237,0.8644007155635063,0.14272093270681657,0.37366726296958863,0.3460764587525151,497,35.88166431423627,0.5388295803636491,24.85
11008,8,20,0.6,5,boosted_trees,Boosted Trees,0.4563260469722694,0.35768922307597245,0.67666772778721,0.2242355350044045,0.22034168081494054,0.3795918367346939,490,60.981522301409754,0.29937110037609743,24.5
11009,9,20,0.6,5,boosted_trees,Boosted Trees,0.44822067407267935,0.44266597951567377,0.9064912445867068,0.12500645055720508,0.4582705705140275,0.3754152823920266,301,28.101057584797484,0.6911986217220742,15.05
12000,0,20,0.6,20,logistic,Logistic Regression,0.4364667818995701,0.2861783557169127,0.5011744892079955,0.26813934966179814,0.06470770730842534,0.48705882352941177,425,61.18609642252002,0.29363073877305934,21.25
12001,1,20,0.6,20,logistic,Logistic Regression,0.5685086155674391,0.2872429122304265,0.7030600118835413,0.22171580890671402,0.13455139631610213,0.46195652173913043,368,37.00161081913899,0.5141099403190036,18.4
12002,2,20,0.6,20,logistic,Logistic Regression,0.6939582972332929,0.22800269174194868,0.7337549818055796,0.20871978523209195,0.03979668457228669,0.5335120643431636,373,49.64845393702415,0.3689984170166025,18.65
12003,3,20,0.6,20,logistic,Logistic Regression,0.5316546054250971,0.2943145361256079,0.5277654703884213,0.26349625685799416,-0.0038891350366758726,0.5481481481481482,405,44.36697623064565,0.4222551240716106,20.25
12004,4,20,0.6,20,logistic,Logistic Regression,0.5008912655971479,0.27353398938354545,0.5399088928500693,0.2613823314067568,0.03901762725292135,0.5807453416149069,322,61.778297595023616,0.27895273899909223,16.1
12005,5,20,0.6,20,logistic,Logistic Regression,0.6697306443499336,0.23133178273013721,0.6071477568939498,0.25095951998535376,-0.06258288745598373,0.4701670644391408,419,47.184679794485206,0.3949875148029723,20.95
12006,6,20,0.6,20,logistic,Logistic Regression,0.5641156462585034,0.22713527163726988,0.5929421768707483,0.21485274887441905,0.02882653061224494,0.32432432432432434,518,46.64507609797262,0.4058288292382945,25.9
12007,7,20,0.6,20,logistic,Logistic Regression,0.5788503729706012,0.26099077106081936,0.6561649846423872,0.23055792690543694,0.077314611671786,0.42513368983957217,374,35.185360309188695,0.5440350722806131,18.7
12008,8,20,0.6,20,logistic,Logistic Regression,0.5127814088598402,0.28696256664444947,0.5904502541757444,0.2520386979131891,0.07766884531590412,0.5120481927710844,332,33.464385277808155,0.5718586557249051,16.6
12009,9,20,0.6,20,logistic,Logistic Regression,0.5710501640881387,0.2577664105755621,0.560829817158931,0.2594824351628687,-0.010220346929207702,0.4316546762589928,417,46.35156521557244,0.4028443298860028,20.85
13000,0,20,0.6,20,random_forest,Random Forest,0.6098861655214849,0.24023218955281553,0.6936382593238302,0.2190187650409259,0.08375209380234527,0.5751445086705202,346,62.618983889631444,0.27763686556015393,17.3
13001,1,20,0.6,20,random_forest,Random Forest,0.5091409691629956,0.26827349157414365,0.7846365638766519,0.1863570811621238,0.27549559471365637,0.4134366925064599,387,32.69719192695437,0.5905111050207325,19.35
13002,2,20,0.6,20,random_forest,Random Forest,0.4654269105450237,0.31038856437551626,0.682103450829384,0.22580177268817467,0.21667654028436023,0.4518201284796574,467,41.51147832194536,0.45860852270333363,23.35
13003,3,20,0.6,20,random_forest,Random Forest,0.5884551495016611,0.24818000523231182,0.7247456395348837,0.21108649127163667,0.13629049003322258,0.43434343434343436,396,58.33976649256978,0.307862917496727,19.8
13004,4,20,0.6,20,random_forest,Random Forest,0.5530025430007409,0.2481376541458276,0.7023187361086083,0.21219125094265628,0.14931619310786737,0.39082969432314413,458,40.87915495238022,0.4659248448580285,22.9
