seed,replicate,n_episodes,ar_coef,total_features,model_name,model_label,grouped_auc,grouped_brier,random_auc,random_brier,delta_cv,event_rate,n_obs,n_eff,rho_hat,avg_episode_size
22000,0,20,0.9,20,random_forest,Random Forest,0.5830701265456948,0.25423201048344907,0.7420160607749632,0.20736886728860884,0.1589459342292684,0.45475113122171945,442,54.20322767322188,0.33907563697016163,22.1
22001,1,20,0.9,20,random_forest,Random Forest,0.502529761904762,0.24286634843620233,0.5937748015873016,0.22363613197178966,0.09124503968253961,0.6464646464646465,297,85.26469600886995,0.17929750877193823,14.85
23000,0,20,0.9,20,boosted_trees,Boosted Trees,0.4374855897210169,0.40080714714364996,0.688737973967176,0.22373200306370283,0.25125238424615903,0.38,450,42.026547394352676,0.4515124510577406,22.5
23001,1,20,0.9,20,boosted_trees,Boosted Trees,0.7256966798491676,0.2987256905552807,0.9077301572703025,0.12085130012191438,0.18203347742113485,0.3878504672897196,428,33.52778887323054,0.5767416744230499,21.4
24000,0,20,0.9,100,logistic,Logistic Regression,0.4962020682712547,0.2470252096263562,0.5542234831152192,0.2514407610036296,0.0580214148439645,0.2478920741989882,593,41.925392717703176,0.4587843915018514,29.65
24001,1,20,0.9,100,logistic,Logistic Regression,0.47164265606888556,0.4090494535321236,0.4992548435171385,0.4026075052841725,0.027612187448252945,0.580952380952381,315,69.12671774143568,0.24114229075258622,15.75
25000,0,20,0.9,100,random_forest,Random Forest,0.7367647058823529,0.18113038486603197,0.8565651260504201,0.16034570979402787,0.11980042016806725,0.27851458885941643,377,27.29472231241864,0.7177699724911348,18.85
25001,1,20,0.9,100,random_forest,Random Forest,0.5290043432482232,0.2249393027862949,0.6462391418794419,0.18768736917762585,0.11723479863121866,0.30687830687830686,378,29.953081706892085,0.6491472932931007,18.9
26000,0,20,0.9,100,boosted_trees,Boosted Trees,0.4149922345175694,0.41269213467967475,0.7188410017472335,0.22288618912661284,0.30384876722966414,0.5024630541871922,406,55.30336543491371,0.32856608161537115,20.3
26001,1,20,0.9,100,boosted_trees,Boosted Trees,0.48635003739715776,0.3779590867921689,0.7211730241834954,0.2273859436528506,0.23482298678633762,0.532033426183844,359,44.666055378536626,0.41518722297565963,17.95
27000,0,50,0.0,5,logistic,Logistic Regression,0.6524350279597082,0.23433374936277376,0.6816590821406493,0.22301892111467886,0.029224054180941095,0.4517167381974249,932,85.36354815041156,0.5622454168110013,18.64
27001,1,50,0.0,5,logistic,Logistic Regression,0.7291158603207901,0.2120039761638294,0.7465888728639483,0.20440592530309135,0.01747301254315814,0.45265348595213317,961,100.62253156848345,0.46929444804543047,19.22
28000,0,50,0.0,5,random_forest,Random Forest,0.5246641308624858,0.2882402805751789,0.7843991830463378,0.18032271166789152,0.25973505218385207,0.39224952741020797,1058,92.66645637651153,0.51673075875592,21.16
28001,1,50,0.0,5,random_forest,Random Forest,0.5112256806569603,0.3115831418211706,0.761364445013734,0.19217019043458128,0.25013876435677374,0.41225626740947074,1077,103.9677471610146,0.4556466306699186,21.54
29000,0,50,0.0,5,boosted_trees,Boosted Trees,0.7034646302938986,0.236686310613483,0.8165723531577191,0.17379678592618242,0.11310772286382054,0.46542827657378744,969,113.70028658596814,0.4092712709208593,19.38
29001,1,50,0.0,5,boosted_trees,Boosted Trees,0.37680873925501435,0.3793750925623421,0.7791666666666667,0.18478791174212628,0.4023579274116523,0.5790108564535585,829,113.4205503610337,0.4049474384610752,16.58
30000,0,50,0.0,20,logistic,Logistic Regression,0.681935817805383,0.22453550580824974,0.715631469979296,0.2096089830572551,0.033695652173913015,0.412573673870334,1018,85.79868297179213,0.5612078508294585,20.36
30001,1,50,0.0,20,logistic,Logistic Regression,0.6618770694788391,0.23386847631822405,0.682834803416901,0.22487301807815063,0.020957733938061884,0.5106132075471698,848,90.89796493217514,0.5218760497477308,16.96
31000,0,50,0.0,20,random_forest,Random Forest,0.5345328901194673,0.2620147648752758,0.7169440609599026,0.21803305373876333,0.18241117084043534,0.48380765456329733,1019,124.10499679897447,0.37207375969129747,20.38
31001,1,50,0.0,20,random_forest,Random Forest,0.4831130244967257,0.2717628945526111,0.6371684342821865,0.22450682627306406,0.15405540978546078,0.5093896713615024,852,107.22597282137231,0.43303217249536036,17.04
