seed,replicate,n_episodes,ar_coef,total_features,model_name,model_label,grouped_auc,grouped_brier,random_auc,random_brier,delta_cv,event_rate,n_obs,n_eff,rho_hat,avg_episode_size
59000,0,100,0.0,20,xgboost,Boosted Trees,0.6795799246777184,0.24853307438592726,0.7893308605172433,0.18627785030426855,0.10975093583952489,0.47682472029834844,1877,213.89975131337775,0.43754298069736325,18.77
59001,1,100,0.0,20,xgboost,Boosted Trees,0.636040572914012,0.2789856373763109,0.8036128243029715,0.1774330622220873,0.1675722513889596,0.42586120818771844,2003,180.0217091015087,0.5321301030753933,20.03
60000,0,100,0.0,100,logistic,Logistic Regression,0.6451709384418512,0.23693494249930266,0.6563285661131487,0.22927989188757666,0.011157627671297465,0.4084938704028021,2284,230.69324593751747,0.40753632225096365,22.84
60001,1,100,0.0,100,logistic,Logistic Regression,0.6277279550092252,0.23504407927793328,0.6281362542572665,0.23175245844608272,0.00040829924804131057,0.3732167510354349,2173,179.7929081997295,0.5347866585968643,21.73
61000,0,100,0.0,100,random_forest,Random Forest,0.6579718487240753,0.23098616901898755,0.7097186997177918,0.221797312114725,0.05174685099371645,0.4508557457212714,2045,171.52816391717636,0.5615547746737125,20.45
61001,1,100,0.0,100,random_forest,Random Forest,0.6593227123107307,0.23042302338418297,0.7129116524028966,0.2203873381883165,0.05358894009216586,0.44642857142857145,1960,185.0049785646341,0.5158230908298324,19.6
62000,0,100,0.0,100,xgboost,Boosted Trees,0.43277185760903414,0.3488529329520041,0.7203075704439902,0.20819930258551098,0.28753571283495605,0.3926325247079964,2226,234.24091450896242,0.3999546881079981,22.26
62001,1,100,0.0,100,xgboost,Boosted Trees,0.5101767468044478,0.30215493458458575,0.6929502845195371,0.22401369796790613,0.1827735377150893,0.486353711790393,1832,222.14753766084766,0.41840482559651926,18.32
63000,0,100,0.6,5,logistic,Logistic Regression,0.599739251992232,0.2408336540233008,0.6275875996115985,0.2352428982574971,0.027848347619366498,0.44308943089430897,1968,198.39418320787547,0.4774970914308039,19.68
63001,1,100,0.6,5,logistic,Logistic Regression,0.6916029233652778,0.22296786801469895,0.6973202484952589,0.220735138145942,0.005717325129981021,0.5032188841201717,1864,205.5343890722168,0.4574286828930284,18.64
