seed,condition,auc,brier,episode_weighted_auc,episode_mean_brier,n_episodes,event_rate,n_eff,rho
67,leak_free_noskill_grouped,0.44535985353454555,0.2440973363558631,0.48355284103917295,0.28332190188939205,30,0.41409691629955947,79.5428681239574,0.34845259133025
67,leak_free_random,0.7891270730016532,0.18485954372158075,0.7721352012239746,0.2053240592000084,30,0.41409691629955947,79.5428681239574,0.34845259133025
67,norm_leak_grouped,0.5008798592225243,0.32457513813431815,0.5096886651787927,0.33036617560913245,30,0.41409691629955947,79.5428681239574,0.34845259133025
67,explicit_leak_grouped,0.7780577329849445,0.1838080851993605,0.8555525392603816,0.15129149428885869,30,0.41409691629955947,79.5428681239574,0.34845259133025
67,leak_free_temporal,0.8854621046892039,0.2707664041180338,0.9180635002344743,0.31063367683771137,30,0.41409691629955947,79.5428681239574,0.34845259133025
68,leak_free_grouped,0.5548107874695768,0.33168249810068634,0.5446853191734042,0.3345656548834967,30,0.4188562596599691,73.48469275869992,0.3794759193225655
68,leak_free_noskill_grouped,0.44226466200832215,0.2449334502015158,0.47877285649679335,0.28509847943266625,30,0.4188562596599691,73.48469275869992,0.3794759193225655
68,leak_free_random,0.8265584517547303,0.16698320155826735,0.8493112082615626,0.1593994613536589,30,0.4188562596599691,73.48469275869992,0.3794759193225655
68,norm_leak_grouped,0.5548107874695768,0.33168249810068634,0.5446853191734042,0.3345656548834967,30,0.4188562596599691,73.48469275869992,0.3794759193225655
68,explicit_leak_grouped,0.8088541257753002,0.16498555848984264,0.9032872380907825,0.12005589284438124,30,0.4188562596599691,73.48469275869992,0.3794759193225655
68,leak_free_temporal,0.9077236986165023,0.2694882881491147,0.9558480857011021,0.2577158225319136,30,0.4188562596599691,73.48469275869992,0.3794759193225655
69,leak_free_grouped,0.5881156752359955,0.31119687236596233,0.5977493416852273,0.25293846561380096,30,0.44552845528455287,74.80364920539732,0.37033456600172066
69,leak_free_noskill_grouped,0.4400967527880643,0.2489622011266525,0.45366652346721903,0.2775299955829762,30,0.44552845528455287,74.80364920539732,0.37033456600172066
69,leak_free_random,0.7751139842027528,0.19537555385076374,0.8248506051719106,0.16129508412878185,30,0.44552845528455287,74.80364920539732,0.37033456600172066
69,norm_leak_grouped,0.5881156752359955,0.31119687236596233,0.5977493416852273,0.25293846561380096,30,0.44552845528455287,74.80364920539732,0.37033456600172066
69,explicit_leak_grouped,0.8336044694650768,0.17121459399495323,0.9154518179955231,0.1130701655370841,30,0.44552845528455287,74.80364920539732,0.37033456600172066
69,leak_free_temporal,0.9052482238780107,0.2877359569450657,0.9429672793611519,0.2955066007794253,30,0.44552845528455287,74.80364920539732,0.37033456600172066
70,leak_free_grouped,0.5264253787282873,0.37282993423202343,0.5213609225733898,0.3107766228612939,30,0.45606060606060606,66.07263636377043,0.42804793281651193
70,leak_free_noskill_grouped,0.43513728611221647,0.25020505229486356,0.47694434917554435,0.26897880028177235,30,0.45606060606060606,66.07263636377043,0.42804793281651193
