seed,condition,auc,brier,n_episodes,event_rate,n_eff,rho
42,leak_free_grouped,0.32951892824520446,0.46986257140495935,30,0.41403508771929826,55.600205663419864,0.5139867022260662
42,leak_free_random,0.877029838627829,0.1432606589783589,30,0.41403508771929826,55.600205663419864,0.5139867022260662
42,norm_leak_grouped,0.32951892824520446,0.46986257140495935,30,0.41403508771929826,55.600205663419864,0.5139867022260662
42,explicit_leak_grouped,0.756508170100477,0.2424953204646943,30,0.41403508771929826,55.600205663419864,0.5139867022260662
43,leak_free_grouped,0.47280481550462927,0.38011820569856936,30,0.40561224489795916,68.21479390423882,0.41749766955092327
43,leak_free_random,0.8264434367155236,0.16635585137859202,30,0.40561224489795916,68.21479390423882,0.41749766955092327
43,norm_leak_grouped,0.47280481550462927,0.38011820569856936,30,0.40561224489795916,68.21479390423882,0.41749766955092327
43,explicit_leak_grouped,0.6682592382649066,0.28553754143623655,30,0.40561224489795916,68.21479390423882,0.41749766955092327
44,leak_free_grouped,0.47584499829293275,0.38419862394172705,30,0.5894308943089431,74.48525891895586,0.3639827157336339
44,leak_free_random,0.801980198019802,0.1713815071155919,30,0.5894308943089431,74.48525891895586,0.3639827157336339
44,norm_leak_grouped,0.47584499829293275,0.38419862394172705,30,0.5894308943089431,74.48525891895586,0.3639827157336339
44,explicit_leak_grouped,0.6958518265619665,0.3138221343259937,30,0.5894308943089431,74.48525891895586,0.3639827157336339
45,leak_free_grouped,0.5485304696331312,0.3347162899344688,30,0.371994342291372,62.625172399615586,0.4559552472344458
45,leak_free_random,0.8574230123659782,0.14953200537517966,30,0.371994342291372,62.625172399615586,0.4559552472344458
45,norm_leak_grouped,0.5485304696331312,0.3347162899344688,30,0.371994342291372,62.625172399615586,0.4559552472344458
45,explicit_leak_grouped,0.7551639091563045,0.22183604901092546,30,0.371994342291372,62.625172399615586,0.4559552472344458
46,leak_free_grouped,0.6537105751391465,0.27404895484611036,30,0.47115384615384615,76.75887563186525,0.36006833603460964
46,leak_free_random,0.811142032570604,0.1756152966170075,30,0.47115384615384615,76.75887563186525,0.36006833603460964
46,norm_leak_grouped,0.6537105751391465,0.27404895484611036,30,0.47115384615384615,76.75887563186525,0.36006833603460964
46,explicit_leak_grouped,0.8437280972995258,0.17507287637594252,30,0.47115384615384615,76.75887563186525,0.36006833603460964
47,leak_free_grouped,0.5554163870871542,0.3098603773582562,30,0.34023285899094435,63.191668480010605,0.4535380319874954
47,leak_free_random,0.8541154104227242,0.14796808351698162,30,0.34023285899094435,63.191668480010605,0.4535380319874954
47,norm_leak_grouped,0.5554163870871542,0.3098603773582562,30,0.34023285899094435,63.191668480010605,0.4535380319874954
47,explicit_leak_grouped,0.7743756057556104,0.17739698877716478,30,0.34023285899094435,63.191668480010605,0.4535380319874954
48,leak_free_grouped,0.8187473829036311,0.25521318434940093,30,0.43953934740882916,38.976267929377485,0.7556278069270215
48,leak_free_random,0.9697762756475444,0.069730402419155,30,0.43953934740882916,38.976267929377485,0.7556278069270215
48,norm_leak_grouped,0.8187473829036311,0.25521318434940093,30,0.43953934740882916,38.976267929377485,0.7556278069270215
48,explicit_leak_grouped,0.9144433809894119,0.13825180206564133,30,0.43953934740882916,38.976267929377485,0.7556278069270215
49,leak_free_grouped,0.42500000000000004,0.2914447951979752,30,0.7181571815718157,77.95082661193369,0.3304206656443576
49,leak_free_random,0.8215166908563135,0.1540342283941096,30,0.7181571815718157,77.95082661193369,0.3304206656443576
49,norm_leak_grouped,0.42500000000000004,0.2914447951979752,30,0.7181571815718157,77.95082661193369,0.3304206656443576
49,explicit_leak_grouped,0.7629898403483308,0.2512391979763237,30,0.7181571815718157,77.95082661193369,0.3304206656443576
50,leak_free_grouped,0.5765151515151515,0.30574881657965824,30,0.33249370277078083,57.127840479979355,0.5064915883162292
50,leak_free_random,0.865773299028016,0.14296737754766542,30,0.33249370277078083,57.127840479979355,0.5064915883162292
50,norm_leak_grouped,0.5765151515151515,0.30574881657965824,30,0.33249370277078083,57.127840479979355,0.5064915883162292
50,explicit_leak_grouped,0.7364351057747285,0.20542943968305033,30,0.33249370277078083,57.127840479979355,0.5064915883162292
51,leak_free_grouped,0.6269889565021411,0.29073935528443773,30,0.43427620632279534,68.36103423154056,0.4093638198719662
51,leak_free_random,0.8352828487716926,0.167335795633036,30,0.43427620632279534,68.36103423154056,0.4093638198719662
51,norm_leak_grouped,0.6269889565021411,0.29073935528443773,30,0.43427620632279534,68.36103423154056,0.4093638198719662
51,explicit_leak_grouped,0.7851701600180303,0.2011486308589796,30,0.43427620632279534,68.36103423154056,0.4093638198719662
52,leak_free_grouped,0.4891658358258557,0.3697549987276027,30,0.35075653370013754,55.789681410003524,0.5178371688252427
52,leak_free_random,0.8574111000332336,0.1511623803691601,30,0.35075653370013754,55.789681410003524,0.5178371688252427
52,norm_leak_grouped,0.4891658358258557,0.3697549987276027,30,0.35075653370013754,55.789681410003524,0.5178371688252427
52,explicit_leak_grouped,0.699941841143237,0.23949456529371016,30,0.35075653370013754,55.789681410003524,0.5178371688252427
53,leak_free_grouped,0.4546315789473684,0.3585050211355558,30,0.5681818181818182,60.77910643269636,0.4565363311444661
53,leak_free_random,0.884378947368421,0.1356468686345642,30,0.5681818181818182,60.77910643269636,0.4565363311444661
53,norm_leak_grouped,0.4546315789473684,0.3585050211355558,30,0.5681818181818182,60.77910643269636,0.4565363311444661
53,explicit_leak_grouped,0.7515789473684211,0.2692603644034981,30,0.5681818181818182,60.77910643269636,0.4565363311444661
54,leak_free_grouped,0.5277832126785365,0.37041469081042816,30,0.5412474849094567,65.65972473906952,0.4220125122609087
54,leak_free_random,0.8534696406443618,0.15699412146080668,30,0.5412474849094567,65.65972473906952,0.4220125122609087
54,norm_leak_grouped,0.5277832126785365,0.37041469081042816,30,0.5412474849094567,65.65972473906952,0.4220125122609087
54,explicit_leak_grouped,0.7262277440813931,0.2677713355178515,30,0.5412474849094567,65.65972473906952,0.4220125122609087
55,leak_free_grouped,0.5232604852964807,0.3389181360439535,30,0.5364963503649635,73.90749038272678,0.37150625747666627
55,leak_free_random,0.8250575820879532,0.17032187343867397,30,0.5364963503649635,73.90749038272678,0.37150625747666627
55,norm_leak_grouped,0.5232604852964807,0.3389181360439535,30,0.5364963503649635,73.90749038272678,0.37150625747666627
55,explicit_leak_grouped,0.7823397075365579,0.2255800832864358,30,0.5364963503649635,73.90749038272678,0.37150625747666627
56,leak_free_grouped,0.4770892599464028,0.34059687677540984,30,0.45,86.83144093858594,0.3161908672471386
56,leak_free_random,0.7430138115852403,0.20857526105966795,30,0.45,86.83144093858594,0.3161908672471386
56,norm_leak_grouped,0.4770892599464028,0.34059687677540984,30,0.45,86.83144093858594,0.3161908672471386
56,explicit_leak_grouped,0.7716182230467944,0.1966087680570157,30,0.45,86.83144093858594,0.3161908672471386
57,leak_free_grouped,0.6557185374149661,0.27145337235934475,30,0.4551083591331269,56.60782323087136,0.5070706276051967
57,leak_free_random,0.8644190630797773,0.15168008769018732,30,0.4551083591331269,56.60782323087136,0.5070706276051967
57,norm_leak_grouped,0.6557185374149661,0.27145337235934475,30,0.4551083591331269,56.60782323087136,0.5070706276051967
57,explicit_leak_grouped,0.7711811997526284,0.20900334867404713,30,0.4551083591331269,56.60782323087136,0.5070706276051967
58,leak_free_grouped,0.6139285293077015,0.30823869562493694,30,0.5231560891938251,61.273017722986935,0.4619235999502931
58,leak_free_random,0.8442976766128081,0.16088819591199147,30,0.5231560891938251,61.273017722986935,0.4619235999502931
58,norm_leak_grouped,0.6139285293077015,0.30823869562493694,30,0.5231560891938251,61.273017722986935,0.4619235999502931
58,explicit_leak_grouped,0.7669890317254393,0.23704407923824725,30,0.5231560891938251,61.273017722986935,0.4619235999502931
59,leak_free_grouped,0.6478655164786551,0.2777836626320414,30,0.5805084745762712,67.44795315426663,0.4071032913298145
59,leak_free_random,0.8357111258571113,0.1640778243575673,30,0.5805084745762712,67.44795315426663,0.4071032913298145
59,norm_leak_grouped,0.6478655164786551,0.2777836626320414,30,0.5805084745762712,67.44795315426663,0.4071032913298145
59,explicit_leak_grouped,0.799343802993438,0.20444747079022113,30,0.5805084745762712,67.44795315426663,0.4071032913298145
60,leak_free_grouped,0.5222117202268433,0.32848081918649463,30,0.33626097867001253,58.23801077533938,0.49616245794329733
60,leak_free_random,0.8860494314815337,0.12924584293582367,30,0.33626097867001253,58.23801077533938,0.49616245794329733
60,norm_leak_grouped,0.5222117202268433,0.32848081918649463,30,0.33626097867001253,58.23801077533938,0.49616245794329733
60,explicit_leak_grouped,0.752468752645092,0.21512762850712694,30,0.33626097867001253,58.23801077533938,0.49616245794329733
61,leak_free_grouped,0.40316667872561074,0.41889686926404734,30,0.5303292894280762,78.95329448043107,0.34596625745909826
61,leak_free_random,0.8065142416130043,0.17989428833192747,30,0.5303292894280762,78.95329448043107,0.34596625745909826
61,norm_leak_grouped,0.40316667872561074,0.41889686926404734,30,0.5303292894280762,78.95329448043107,0.34596625745909826
61,explicit_leak_grouped,0.7106938716445987,0.30725770249036993,30,0.5303292894280762,78.95329448043107,0.34596625745909826
62,leak_free_grouped,0.5811088295687885,0.3072439232339278,30,0.3592105263157895,69.74634585597596,0.4067107484748071
62,leak_free_random,0.8467254853291813,0.14905573197258404,30,0.3592105263157895,69.74634585597596,0.4067107484748071
62,norm_leak_grouped,0.5811088295687885,0.3072439232339278,30,0.3592105263157895,69.74634585597596,0.4067107484748071
62,explicit_leak_grouped,0.7566547073733931,0.23208286005952344,30,0.3592105263157895,69.74634585597596,0.4067107484748071
63,leak_free_grouped,0.6892778563570643,0.27877694185899166,30,0.4540540540540541,51.72551214125236,0.5559837104139829
63,leak_free_random,0.9019723400911519,0.12501496647013963,30,0.4540540540540541,51.72551214125236,0.5559837104139829
63,norm_leak_grouped,0.6892778563570643,0.27877694185899166,30,0.4540540540540541,51.72551214125236,0.5559837104139829
63,explicit_leak_grouped,0.8544580648541045,0.20548971378973765,30,0.4540540540540541,51.72551214125236,0.5559837104139829
64,leak_free_grouped,0.6127299326090606,0.335152835220995,30,0.4205128205128205,51.81553025495747,0.5562189947023313
64,leak_free_random,0.8843681799649854,0.13570149360399128,30,0.4205128205128205,51.81553025495747,0.5562189947023313
64,norm_leak_grouped,0.6127299326090606,0.335152835220995,30,0.4205128205128205,51.81553025495747,0.5562189947023313
64,explicit_leak_grouped,0.8529750341751206,0.1885626814200136,30,0.4205128205128205,51.81553025495747,0.5562189947023313
65,leak_free_grouped,0.41607490272373543,0.4608001797808131,30,0.5171026156941649,55.4480754403175,0.5115636524419815
65,leak_free_random,0.8773994811932555,0.1440874183572956,30,0.5171026156941649,55.4480754403175,0.5115636524419815
65,norm_leak_grouped,0.41607490272373543,0.4608001797808131,30,0.5171026156941649,55.4480754403175,0.5115636524419815
65,explicit_leak_grouped,0.6846141374837873,0.3387698892944478,30,0.5171026156941649,55.4480754403175,0.5115636524419815
66,leak_free_grouped,0.5723353964618159,0.3468096662474674,30,0.5043630017452007,58.65164225103076,0.4845053821016009
66,leak_free_random,0.8626638725084068,0.15446228527749592,30,0.5043630017452007,58.65164225103076,0.4845053821016009
66,norm_leak_grouped,0.5723353964618159,0.3468096662474674,30,0.5043630017452007,58.65164225103076,0.4845053821016009
66,explicit_leak_grouped,0.7552512305667918,0.25602736371854734,30,0.5043630017452007,58.65164225103076,0.4845053821016009
67,leak_free_grouped,0.5328176106739209,0.3103780741687286,30,0.39166666666666666,74.88858306903478,0.3745340254255242
67,leak_free_random,0.8119514880663234,0.17345702113492278,30,0.39166666666666666,74.88858306903478,0.3745340254255242
67,norm_leak_grouped,0.5328176106739209,0.3103780741687286,30,0.39166666666666666,74.88858306903478,0.3745340254255242
67,explicit_leak_grouped,0.7530724764402993,0.20618788954292258,30,0.39166666666666666,74.88858306903478,0.3745340254255242
68,leak_free_grouped,0.5468367936691415,0.3300452863342888,30,0.39504373177842567,69.44488299975593,0.4060215373333995
68,leak_free_random,0.8418796959053927,0.1568615671437572,30,0.39504373177842567,69.44488299975593,0.4060215373333995
68,norm_leak_grouped,0.5468367936691415,0.3300452863342888,30,0.39504373177842567,69.44488299975593,0.4060215373333995
68,explicit_leak_grouped,0.7654203529987107,0.19767632752807754,30,0.39504373177842567,69.44488299975593,0.4060215373333995
69,leak_free_grouped,0.6320034209113149,0.28647501887815013,30,0.42745709828393136,71.37203670151963,0.39187111734140345
69,leak_free_random,0.8085483004833032,0.17806293382056085,30,0.42745709828393136,71.37203670151963,0.39187111734140345
69,norm_leak_grouped,0.6320034209113149,0.28647501887815013,30,0.42745709828393136,71.37203670151963,0.39187111734140345
69,explicit_leak_grouped,0.8204618230275065,0.180407827150144,30,0.42745709828393136,71.37203670151963,0.39187111734140345
70,leak_free_grouped,0.5245997429005492,0.3812163800945016,30,0.43061516452074394,62.64584404920742,0.4555140287128003
70,leak_free_random,0.8591295347167732,0.1511130275007177,30,0.43061516452074394,62.64584404920742,0.4555140287128003
70,norm_leak_grouped,0.5245997429005492,0.3812163800945016,30,0.43061516452074394,62.64584404920742,0.4555140287128003
70,explicit_leak_grouped,0.6970984490559108,0.27685908690070404,30,0.43061516452074394,62.64584404920742,0.4555140287128003
